TxHash,Block Height,User Address,MARS Claimed,MARS Claimable
2FD6C8BC89642C7247FE99250B6D849AF67108A2C224B0F1BDE096AD051D7EA1,7655051,terra1k2vyga78eygesry958nf6vdaqkhvwsxuwax7vg,0,1566374793
5DEB8A92065B2579D0D9E69779904E57EE6FA21299D010FB2245DC8A7D095AE1,7654976,terra1jd5cjd9gwudnr6r92merw72ut6ey422ud5jayq,639158748,0
52B01D83D13DF5787A99D80B36D15662CD6ED0C5D9E92F330A59D019DEC406B2,7654913,terra10ucgd7njyqwh596j5zthe2suhcwhg8xtlcst5l,18496225,0
B1CF60C8CEB66687CBCFE56AD1519CFBAEE8219FDE55F19A67809F3E4E93193A,7654696,terra1zfwkv8gpfkqwn940e9zdt7nk57l6vv8c9g8k2r,0,43909712
063F8222757560264416942834EB429C9AA24EE27B3EFCFCE5FC51BD23294287,7654679,terra138dq6sv270gwatrwzucdndh7r7u4j5tznzd6zy,0,810199481
E2882ED74EB2B0CA7C4F1AA36748CB314D4FC5F4A1A91BB269075A2C72E9FB50,7654549,terra1tzpgthh7uxrkywhaht29fzrlhj7amtsq0umlcm,0,95211559227
1215607B61B06CB70B366F69FEA8C6B6F7E7BA4BB88AAEBEFBE36AE4F094CE70,7654537,terra1tzpgthh7uxrkywhaht29fzrlhj7amtsq0umlcm,31958392582,0
7C459EA2744D5375BEE779A0D43F37F3205C18919578652DA8DE71F98B8FB6B5,7654533,terra1w4chruztz6plnacput64783n4gnlp9alj9xgvt,0,44623901
312B65BD02D18DEAC30EA1C84F20D0DB3508DE941BD6728340E33751CC67F3D4,7654337,terra19k0m9fyu5ajjmjnetzjjnln3vptd2690mrcfgt,0,77057791
60D80857F8D9B26AAD18821C669402A4BF2CBC16E2E4AE61B914E409532A1683,7654229,terra1zhaqfu6fvac2ew3p52kldnwk93sd2ysgmvm906,0,300653592
420B0ADAD87E3A68DF16260E635069D94F1827E52EDE243CC3228222E335C4AA,7654162,terra1j7az0mljuh27rnhnpdy9g3fwea5h0kf8t78qtc,239071833,0
CE3CE9EFCDBA99632E87218224EE6E1530A194C82B8DFED09DCC95DB1A3CB439,7654105,terra198s2kd3durxq43cwa3plhzp4m7sjn9qffxvp6g,0,92411684
C9DAFB9F2F80C503A9E9B82EB8F180BB2DA0EF1F5F2C129EBD752DBF3612657C,7654101,terra1wn39zh2fv4fzwugdynywr0a9hruseermpe6a9x,0,57113465
1AE01A24F470115031A12F7CFF22562F0BBD8EDA2AF343DCDC2EF37BAB3F9ADB,7654085,terra198s2kd3durxq43cwa3plhzp4m7sjn9qffxvp6g,48295451,0
267381AC17F150447974E60FE29E987049BE6BF201EAED9A30CA0B072B4E33FC,7653940,terra15sh9crangavjegjhd7yjfwmuf39v9cj98upvjp,0,24616967
AE5C16BEE88EE2FCA287F4DA9F35BF20C70631D36631463ACB4DB3F936FC4209,7653897,terra1uwvdjjpx54xpw5ug7lq2jdtvrlnzmlf7ut8uj7,0,14239490
15713D8EDABD1F5A39C7D6A0B854E4199642608F9A0120E6BE23A0E34420EF20,7653676,terra125q586q862rmy45n5k2t3cfk462fu7kesxvlr6,0,18514360
95D5B4027F8425B6F79D4D9E48CD604EC7B9528428CEF3309213262654693355,7653617,terra19g94chfn4a2lru087aj0ltr9j3m4z9wdl4pj2y,24660836782,0
39103406249806B390177CA1AB15DE7D2FBC69F7A6BA4FB378E6A0448F8B323B,7653409,terra1enkh0d4wadk5e2enp9rgjntnh8pj5gnazlgfug,0,21262636
2336A5FDBB73E23A163FCC4590A5F6AAB3EB43720BECDCAB6A5FE97107ADD4EA,7653282,terra14wttqqwgh59g76t7nl0p3vx9rgzfzz7747qqf0,0,33831175
5410AFDE2481CFC4BD30B4BDF95674A8F7908FE6D725CFAAA9A3380DA4189145,7653188,terra156qe4jxmtw5fcne0gds2659rd2flvw9443fdaw,0,263459572
C8DC57FB43095D6906A304082C1B43E618C587F6229C8D8C41E8D40F0FA257A6,7652926,terra1z6uz6xpehg0rpktvpx3tc73pnp7pkt3a7v3dgc,478517965,0
F0023EDFC602790D39E5EF656E7134646D72CF8EF02391791F267DE59FCE67A3,7652899,terra1g7dre68sffmra6y9hvz2acmu90x34a9rs8gnql,156128052,0
5315F7F173085F4FAFC8EBFCEE8B0E371CDA693E7DA90EAF4D9A9EFE3781C79D,7652817,terra1plq7xawfwmccnvqxtnzzktjqe4r4sjcsqcwsan,0,82993480
58084C43126C978F6C0F04F3FD76A73647D7FB435E3F315C9779B6B914230433,7652783,terra1plq7xawfwmccnvqxtnzzktjqe4r4sjcsqcwsan,81606323,0
0E9B3910EA0F22CFAB08534F30D01D2DC7666AD885369883B63A8F5FD001A463,7652444,terra1e5l5yql82pedcx80waw9v63mjtapzg32tk0pty,0,11277545
E3119939C6D04B9F1625693B0F006FEA8F62AC15B93FC19F497121B6B5C2DFDC,7652385,terra132ck5yt8xps5nf8ds4cgenfdwutmrs50ew0uk6,0,302872012
39D3B8E0DFD6A410C753C8A4A594C5901F3EA170CC51CDE239B17F9426B2E954,7652336,terra17c8w2zsvzcgup4s7uaq4h8zz9a9ddkvwakxvqd,0,48701761
17ECC65BDE829A7B8A9B61B46BFD4E5149AB23A1DB00E83443C499F30805EFF9,7652244,terra1vr4mx09gx8sx8jp02qj30ah5sg9v9psat3rnrj,0,20057636026
5C0FDED9278DA7D0DB401DF49D95F871934AEF75942D29057AAA5C103FDC0B13,7652155,terra13lgdlak3v03a583wka04qdm44lmu3f8kmwuu58,0,47023678348
C346B738725E7D543D6E3FCB610CF32E4C21D2EF9C398FA44CB6DA71B97BF84E,7652005,terra12tlkfk0mn8uuwc2sfzv7krm7mtrwhqlkeuhzpn,0,3702872241
8A07F7F2F48B2375EFCB31FD9F6BDB38265E0A55337DEE5D3E6EB802A3172326,7651598,terra1dce47jegs2gv3zlk55ygncls97pe87d0ez57ga,0,150357513
FBC709DDCA0BAD7860DA691BFC79032597AB9D016882D74A13F30450298D0421,7651501,terra1gve727ns0p3yfw060zf92t0ky074mj9aaf2juu,15917926835,0
3F6030A99C08E3C1B793EB0A90F2D441190FA27012F9EEF88BC039C06EBAF0B2,7651500,terra14alpw9wh6dljet5c5fr8vk8msds0z3ev24luj7,1018280665,0
7FA3E197BEB797A17923A020470A58988FF945F6CAC0B928871D87472A46621A,7651417,terra10ap7puhzep73zeve3kl4k8wga77ln3djh25fu7,0,146845345
D770994B6D8E353E954C57514571CD5B3AA1D36AB3F0515DB219CE7304E53C6E,7651364,terra1p4jpt6mcnvqptln5w22xlqwm6udsxg4eap3rkl,3458334160,0
B9E7BE0B9984D8C9D951E6D4D9E5430E968689547F5EEDF7AD838E921F54C2CB,7651341,terra17yv20veehnuztnng6whx2vplvelc39zlcjuuc9,0,7825000173
A21CFA4D2CD4A981185986B04F9D453BA893F5099198DC81A424728397074784,7651328,terra13yat26hwlh5fllvsn468e858nsqncmutpg8c77,0,901042605
0EB4B5E15E7A0E040D7AEE575B3832DCA4555719E7E85C19CC8F1CC4FF509BCA,7651294,terra1t6arv7k6jq8mvxutwesfxmfmk5k9wyyq6wc46r,1001263312,0
27B5EDC5F641B0B70106A151895734EC729397C6F6FEDD3B0C8BF72E402BC875,7651278,terra1st0jhd5dxtm6eyj0jjreq6ed3gn9fsh8de4m5w,0,317961565
142CD88495F13B4388E83B47B941664D3B67422228536F3D2348E7076F36A7DF,7651141,terra1jd6crfxgxjxuw6t7a8n5s5adexlkc20yqqugue,0,28975169996
C6C9144F6918E668C66DE87032FEF5ECD7097D726F75A9EBB1533F11927BD35F,7651030,terra1r4c0wezrcdaskg6y3w3c6t7h6hw5500m7jyvew,0,12612119
AA7E42342FA287B7CECCFA7B68C591374CB0AE6C612D77A371B49311307E46E1,7650814,terra1d928ejfzr90k6kwgqcmvz9ld2nrwjyv664wxek,0,262820310
8DE452D252A938C71CE22F7499DD089DB6BB70BC21BFDA74A9AD67A3A0C500DB,7650813,terra1qegycgjxhp4sgp9hv2wtnpyyg08x9dxl2myxgh,0,143775059
9E58C0CFF014CB811D1A7B3911FFC588FAE3452A1CAEA84DBD0F7F41A2A08046,7650590,terra1mgsszejmtkwacm94ja3se2zzypmurrxxcu05l9,3866023973,0
1FDEAD116904EF12A30F438D1D9232E753F5CD80665DA76B4252AB1AC40443C3,7650491,terra1k44u4naxzwwpkk7mtj47h5fel7yml7tm5wd77x,0,20003419
D9A9BA7CEBBEDBCED296610F6986B9988753454147592813267ADC5812B43A2F,7650240,terra186dugdthm5nnmlljz3d8lrmjud0eg9z7mwymzh,0,1787143351
FB522CEC291C14B480436DA4C6C829F0D804A573EB740FD6D66A13604D8F0B91,7650050,terra14wy563vehpwdcdzkde9rx0hr02fuqp7yg5g6rp,0,104567096
040BD61448989924FD7DB638701BDE38D5F33C0973CB9B0BD93B66987FCF2FD1,7650028,terra1pwx6qqwpdda6j0uwpjrr5lxkm7nzdghcms9hsg,0,228086615
152709EB60874C4074062FD1ACA5DC602411E84DB939347597C6AC0FF3C7439B,7649995,terra186dugdthm5nnmlljz3d8lrmjud0eg9z7mwymzh,1619131418,0
8F14AD0AD23FCFD37415373D6C2820F00CE2CFC294B50631B916C8BD5019CFC2,7649992,terra1yk7ah4q90727c4j3ud5dyem7yqds4warmdjzmq,33410701,0
5A73CC9F441D56CE5F54FA4F68CC3A34240B5A39A2A556D91AB5FFB8669D5ED0,7649941,terra1uluwla0zw6jrpsq6x6aqqntyfc4rxpqymrsjgw,0,18513993
A2E5DE05CCC3B56E661C4E3961A4072943488CBDEAFA0DF5AD760B86329C3C90,7649708,terra1v0tnxmudw4wrfs6h6y8d0pj8x5zgaen7pxzyjl,0,977893129
B495C2DC0277F73902997116A6D8BE24F2A3F5C99EBAF6726AAD4B41BFB3ADA6,7649603,terra1uspaj9dk9nvnwh766wfq5gcysh33ssalc590xt,0,100912299
2D208292A65C58AAE791EED1E5D0518A03AC14C852181F31FA414D99198D4117,7649461,terra1698gkg3fa5hy042dkaxaynh05022n8ac8j2htu,0,558992405
2038B5640C7265209FAB073183D7A2914D95C6F4326ED8D1E3B8C6714212BDAE,7649210,terra1lzxmd48pqzvkqkst207tg4m967wsry233nr2d3,0,8192531
C910E8FEAF15158C620936C7BFEBBD2FCD753B9559118E2D56D6ACFD1B29C2E5,7649068,terra152tt6a9l6a5xtkkju09paf0rktw26hll2fjn9c,0,266001915
84F903B0451C20C9D218E014CAB4968ED666EBF4E2D6A6A25CF70472C014C686,7648905,terra1e7uk6dm7wx78pdm5ntl2rpermdky2jthxk7jkd,0,125434552
E4F2C1BDE524E8138B04C80FD898E0E55CAD83860DFB4F816DF29FE94463A8F0,7648819,terra1w8p25dyea68hld8xs36ny2js6p4lfkcr0xqwm2,0,197236674
8B98FC0A49DBEF6E85C61BA86603AE2A07BABEC1371EE2D843ABBBD7210E5365,7648750,terra10nqyv6cpm68f8wj4qeu5d6g6j85449at250g2x,0,70062090
017E84B6788820E70105EF96F9E63AA6B7061F1F32488C402001811E23E459CB,7648438,terra1wpnn8jh75sznktu4nm374lvp3dpp492ad7uvka,0,318099094
313DE0DEF5D6A34DCB93D5BABDFBE1B7DAD7716FC44AC06C4243E828A77F393E,7648334,terra1v8k45dsj00kwg7am07jcn9uqkuxqllcndjrc25,0,399087167
EDF5C40B62AAD8D46C79B24EB6C9C6E99A6D0222038A8C127F93DD251558BE84,7648320,terra1vafvtsrdza0y9eynypy4v32nr7n2qu9vva3n47,0,143534064
2EBBFD16AA87023E88D7D2869DA9DAAA447FA96767DBA301C472FDC1F441317D,7648094,terra1qkdv0x3v7ls4tqj8fkseu9y05xzpynu7g9q35w,0,17115822
2F14DBA33A1B9316F6479F4AA51FF0E03C1D015CB2C5A65D6C24720B05D7B9CC,7647909,terra1evl88qy8rpqltdhthlvzxluue84h588haxsf84,0,1984983893
28C46356646B410A951A6D6F941A5D6E0B178E24714AFE15A8BDF74C96DD4AF7,7647884,terra1033q8552c08r3mz55dce5rvl3c3la9fw8wvkz7,0,15671195975
19E10934832FFB0179A36536A77303AB3238FFC9A917EAC848BAAB01B40C9205,7647874,terra1jmxmcy6uu520yuhdnphvkmw09nmv0s4qq7x0vz,0,166629045
DC410110398D21424B3D1C6E59259CE61357ECC3B43E40910EB90CEABE12689C,7647767,terra15p7gtdalxnmztp2m88zrnse43yc2jqa0xfjtgu,3838763367,0
ED1A127D96069B357BD6EBDE1B0AF7B43C1CAEA06F1089BCF0ACDC91C9DCAA41,7647643,terra13y72rk3ls5rn4vdjflsyrukhhja3n3dpw3sc9k,0,983101345
ACF5EFD704C46A495AC708ADB22074F1BDD23CDFB53F06D1BF1D6E741EC210B0,7647504,terra1l9ac7tdredxfsxtg65x7vfyn6fg009nmpu8073,0,23775611400
89838A7A6A12664306332CC0C115E3E868D754A586793A7B2C482543CEFBB199,7647469,terra1wrrt906cs49hqhg6pu7vnzrlem0ga5c2pwqkn8,0,102142779
CADC750237095F059C52969EBD4D28DACEFB307F0D7C8A2DCB15AEF0829BDAD3,7647404,terra1076c50m7v39klxjanhda0ew3elau0ee5vtc7ps,0,783625617
383A433BC97119D418F65221157D946A12C41A3CA6D78854B0EEC081EBDE79B5,7647375,terra1wrrt906cs49hqhg6pu7vnzrlem0ga5c2pwqkn8,85782676,0
9FC1CC6D32AB43ED2E1071969C000FA8157672A27FAB2EDDDA101D4CA378ED37,7647272,terra1f5utzmcg63tln08xu83mu5en378q2mz20dcshd,0,6125795185
85BFC4D1A682405DF951E85D756F893C40BE7E9083A411515A14E0B54570DC16,7647203,terra12u90c5jdmu8zl04c5rpxh2qad59uxf26j6qxwf,0,7937042818
77C77094549CF88140C3186DD55BDC8DFBC4BA7182DA3A746A56D8525239DFC5,7647176,terra1dhgj5jzsvcw20p968t4xg5xmqduy6g22t080yt,0,125642143
A936F074B02DE9D673B0EF49D878C0BD5ED156A47D4F97CD8980983AA03E9D2E,7647021,terra1w4ecfvntkxf4sfnq59s0w2jtfhxztjwmzn36am,0,539408957
16DB6647E19459994BDF881779F98337058269EE78C2DC09E8DCAF888E673A0D,7646872,terra16ud8ck0urs983mc53nuv8td3c4s6w030dap8n9,0,102294182
F2805F84B5AE2C7FB00F0A84FE89AEC77860D6F854FD7264663F769257CA107F,7646848,terra1u54t5e37w6gl4q83fz23zyx4l3rt0ukzf07087,0,296425813
7B4F97B9AF51A2F27D96F57B19294821EF21467AA9F9737629B8F73E3007299E,7646631,terra1n767plp6cm0e43yn629g4vek33dflkhk7r8vse,0,223863708
B5D5CCB64925129C0C94A305F3F2A2F2F24B3EB072B0806890FA48151670C3F5,7646621,terra195z09gkvplfhtymhpu3s4cjgkp54adhpyfwggz,3804372295,0
EF2D1D3C8BA891B857CADAE9AFD04A46AC04E5210F22756FB92E46A369319DD4,7646084,terra12u8zm4cwveyk0wer0y2n7qkqkep2lv44ruzx4r,250325896,0
EE00435C165D6EAA7158B848BACF280299CCC75168D0D431D6250F0F1A155DDA,7646081,terra13puc687p0nhsm8h05j463ujf3gymm9kkutr4g6,0,2336486
CB5325F971ECB2E535FD49190168E89668DFAC111A7B724349877AB138F710B0,7646076,terra1sv628yfmphasct7gdf64k7faf2uuhrh0r2lg2z,0,229990977
3B4CCABBBF0E3F9E2774344D0528A11D9EA849311C3368CFF6DDB4AFF6335CE8,7646057,terra1sv628yfmphasct7gdf64k7faf2uuhrh0r2lg2z,208091680,0
01E96FA77C8EF775ADED244152F3CC2C8EFAF72C2711AEA162AD72CA333D1125,7645845,terra1sywkz47csmtr5pgqc7z8ekltz2ghsgt004ks8a,0,1834855572
7AE235EF21E762C59DD65238EE74A693711A97E12FC0550F95BFB5304DE04144,7645794,terra12ldvlad7850es8fckv85hysk7zk6l89t5uv7dh,0,299029301
D1D10B08C3A41D0B01793C2E38CD3676401FE9E227DFCA5C06026F4F07F068CD,7645570,terra1qc5mlvscu2795fe4lz6203jarst5674pccdwj9,47017225923,0
3B138173D1C3F52C125FDCA9A42716ED3E096E30BE74350F6BFE3DB5C5784BA0,7645522,terra1wkm695tc0xq570hanu7x75jspgrvx0rlpmw4l4,5121824217,0
4A6CB1102523EB480A014D296F018A7862083032CF3BA9F83AF17769F3A99EBA,7645502,terra1a2d03zjv6kdsmpf24najzpmze2zey6lfsjjnnw,0,27236115319
6224CB2EE6C6FBB011BB26BDE645F042DD196A55C4E1E12AF301F05CC77E7FA8,7645405,terra1k2ljhgxzm7unzk4kyv7udpvv0e4cnk99nnzp0k,0,2555536063
4E77151DDEADB0B18C6664B8676C8A896EEAA1BF69985E2C42C7305E2AD7014E,7645227,terra1kue2qe8hfn0qaajtvt2vkv0dqhws3m6qufz32n,0,29902929
682D7BDE05A95F8D21705B5947AA972E77DB02B976C22494DFB41361D8357707,7645042,terra1fmy0p5jlz2jh4pceuz2mkuphzes8hphq6x8ghq,697133020,0
65F7CD6E3AD205C19EEEB561206D8B3401E8E9A14717B79B3DF9A9B09AE21D45,7644805,terra1etg880qcsv0vw4rg90eydva28gaqq4ghkxchmr,0,46856662
7B87D2B32C71BB7F72AE5A0A5D08134E119D129D9ACA8282E332E41B60124A18,7644760,terra199rd5ggmdmdh4a0nn2eznmj2hd03j3p2szy4nx,0,418383185
5507B14AC8A7332199074F08DFFB099D137103C519C680BC00946ACE1705229B,7644696,terra1zztphcglngr2ft8ugf7hdu6avw657c4g0vqzsa,0,167217567
CF001ACD050475B02EFF5BAB204C8CCC718CE670EC2481F3044246983C2F423C,7644390,terra1mxgp2v8dc96nypnfe72lyk2jlu550m87egzmq3,0,35037842
3E3122BFD311F5DA3C48DADD541CCDB5C71A5FD96EEA653ED259FF49D408EC8A,7643996,terra1ldzdfkheg9p508wnqk3dexxh3nyeuc7yhra3nk,0,172176692
380CF7D14205814BFAE741828312B903309FAAFE967F9F4234123C51812E39FA,7643927,terra1yz95d3r2yramlmzsmnt5ssphgkltnlavcucftg,0,2404686900
FA343976FC5468B6E95B0AB188C85AFE7412DD3FF010632D553068EDE091D61C,7643592,terra1gpjl5mhe7k354hmrtlky0584780yne5ldy8spk,0,106435328
A8D5554067A2741D17D96246EC9A96AC16B41BCB0930B49B0B35844EA7C7F397,7643258,terra18zdehgcpzcn8g6q73dv0tjj9vjgdjrhjq6k79l,0,148222543
CDDDF314DEFDC24606C5165F6D5B32DF4722D5FB56DF74342E2E56185DDA73DA,7642862,terra1dlnfhyw6vweyqn3d58fgcwdly6x45e4kkud5c5,18495938,0
ABB7B7A0480CFB3AB169CAF4BA39596C6895478EE797672CAF373C57EEFBEEBB,7642773,terra1l4839s3zsf4ewsvw67a0j8hgheq0jlzs49uh3j,3499376116,0
F09927AF72531DE8AA5EDCC9EB91D1BAF1AD76EBCC4696A8FEBBF8FA795944E4,7642767,terra1sr92nnzx8pk3k5928pzh97cp34gh055hv7jwlq,0,18497042
3973F797E2A31352930892C58D5F31BBE21783E7D5D6152243592795BE3FD93E,7642761,terra1srhzr4s6k3fqx2mzrfpwjz6ffy7t6j6xh65fad,0,36149963101
F4CC388A376CC223255CC9DF9EB0534AAE28121DE0DD5E6D6FA04A2F5B84CDB6,7642564,terra179ed3x4unyrteksza7d8k92p3t9y5kkc0wtucy,0,69805003
E198C74469821631E57B93A33FE9C201ED792C67A74B2003B0AB3B8D09EFDC72,7642557,terra1csfa9jlrvl6x28hwpyqk8wzlt684pstmtrfz2c,17708360778,0
DC84D71024D9D9EB862B7CC05D4154BD4F22646C274A09386EA0A7F4F7722227,7642458,terra1y6wu644sfr3ds7kxnckk0sn8k9stmkt5330fce,0,18066429517
8D8E3244CBFB0086D293AFB1EB229A8120199D8116D98611D16E24AF7D5E9A6A,7642121,terra1nepu3yjp066gmpgcukd4rphp65cna4tnrwz5qr,0,50711129
D6AB5BA0E03B537EED49828B8B8B54B9176D07E55B0605AB99670A8DC357F360,7642108,terra1n7sl69cl92zc7jvdf6te0w4uyh3yav5jl7xydu,0,30482473
AB36A428C9FE9B43B109D921DDFBB3A79D930590DEE31EA2E00FD5172AFEECCD,7642067,terra12rcvkcre2cvjat8xp6nmgdcf2ev9kevyhfufkx,0,22048004
53419635A95302A2AE7D2106A7E10E110E40938F5558AB12D6AA4316163FE854,7642049,terra1z4hhqhqyr7tk22vc82dwj27g0c2x7qrs3sa64t,0,358727025
4B4E9301B397404EA84FC2AE4D1F9F52DB8E079A50063A690A951E2DFC391A3B,7642023,terra1nj676c2hvpmn68vdh3j3l3f59chkaw5lj5q4wa,0,260928395
FD83B79594E8A930776F09C03208FCAF09466BF34949145EFDA2EEA85DCFCCFF,7641769,terra1uae768qt0ws6h6hke47lxl87sge2d0fn29fl78,0,6004154
8C8B583D273B5C7CE3E3586BEDF7DC2497F2F4F574D879749E56862ACA7D098B,7641764,terra1q9u6a2gh2y62sufq8m2c7x7tsln8svpyfd4l8j,0,2087402797
45E6DFDB7B7B9341E2A29E43CFA5E9178CE2498C59786096FD5A2FFEAAE827ED,7641631,terra19a6lufztdqtagt8c738rfw6ytqjaqzl49k6ukd,0,91340815
894194EABC42E6E82CD7B36AC4EA98D478AE3DBC56EF627552448B4C02A2735F,7641529,terra12ffe4uaavp2knmrwz5url0k42wtc2899myjeh6,283013442,0
01CF3EF7C17270E5004F4C412A9AA71FF525234CDD1D0AA0EF4C3C7E124907F7,7641372,terra1g53mgtymzz8d3naw0rwl0zrp3g7teyp4fwll7a,0,2573937884
844A1905E07C8664A6CB57DF34C65CB8B603A8604BD24AD65C9B1FF03CD03D3F,7641344,terra194c4k47ylc07wyqlmmm74kmscuy9suhjkxcan5,346364542,0
350BEFD03F265A40FD1F32F0789DD3B059B3578B4F90B27560D17B57103D49F2,7641049,terra1vqnhgc6d0jyggtytzqrnsc40r4zez6tx92a66a,0,17072596337
0469D3580591E74AF40584AC05903ACB7C31CF033C3CF4B2C97FC93CD572FB6B,7641019,terra1as9jg724xcsy92nvylgyh4nn97dcld2hsk5z9g,1569856383,0
16ABC0EDB466CC21C6F883B799F56E72E648AAFE3D27274A6100FED771703C47,7640918,terra15kjqwscpugn0z5pht7hcj2n3fyutl52505lxmw,483236049,0
83953EB158EC08ADBA5A7C0A00F8451A204130DD41BBEC81688375E86A4F6912,7640729,terra1mwr9rsrw33lzc00z5e3fcjuqj6t6samyeav68h,0,69450145
B7C1322EDEDD1C9BA17EFFBDBF8FBB97A824BEB6A2DF0B2FFA0555A37DF796ED,7640633,terra147nl330zmsmerr6fne653et8za9pvwqnnj578r,0,106042863
00A5D16BD1B6BD288D860A2C482934474C0A723D245E02C077D709E8DB2B86B4,7640448,terra1w36vxj6u9fe26zscz267ry4uqyrxcdld5fmgm4,0,638035012
67E5CE1F0B0FBC80009C5051BE01230C6769F01F2015743487E7129057D2BD4F,7640410,terra1y77a0vl9vacmxzpyukkq68hkqdzvauprudtufu,0,439441
3F8968F36FA10581EAB38BFA18C669248662BF34098187DB179FE4A1D7F6BFE3,7640377,terra13s23xnm2sa0sssdhzleqzgsx85tax3szxzc2ep,0,1787555471
5EF471E76AB3F5A094E3A0A4E301C9028D6990D7ABEE1FACB3A4528CCBC1DAE5,7640343,terra1prtuayj8jn6mkzvezzhcy5k7y88n8jwhhjjja0,0,88961216
3D05AF0E171435984FD4D54D66A50E7AC473698B88ECE90146D544AA2716219A,7640332,terra1ck39xs74m33ulguqwz3ltxgwzdrzvfcv6fdv97,0,108636811
7BD0FAD2BEC52C78E66D875789F579B38BFFAB55ACAB1B3822B1F3A69A1FB470,7640228,terra18tzt6nv2d3t032et8af8fh8qhzcpg2639szgsl,0,196948011
56CDD3BC4FF8DD98F2787C5028DC21AB508750BA66CB3F34D4D5234FCB8301A0,7639978,terra1sklp3pmdgt2206ksg7s95gfxmqxs0xqwgh6f2w,0,352442489
6E3B6F29739B9EB78D6753BA6C07D2A65452A8B0E7F8E91F8A99C325E1A97C3B,7639973,terra1d0z4ftjfsl8jh94tmukhq0x2f7egcv9nstgw3r,0,190059157
CD71DDDEF524F5B24DA49125E28D6F7F76BB95CE6549E770F0F57AD8627A6E69,7639778,terra1ac6fctgd4d6d9wkqeyezp9ycdndx7efjcs0hhv,94162004388,0
6451DB4B9DBD21C81BD22003AEFC9ACC014455640486F6628FFB3139CB7AC92B,7639718,terra10kf4gaxd9ddqnmvv6a8ja5l4x6whm557s5u722,0,503843138
F290F9756286267BE5B8BB17755E30135DF7CC0D7FD194157C1030E672B3B1DC,7639708,terra1tcmfgwlgakwwwuzx7vm52kwyds5sxz83gaavs4,0,20548335
2A0720CE26922C4351C118210A994C04FC020550BC4D7D5BAD42E37A32C2AEC1,7639656,terra1gyelxw92n0dus8py83ugxksxh2j6m3jacjk6uh,0,180452873
6508E4BAACAA8240A9B6B9711F4C6E504D3D9D460B2B2667566B5809A6EFBB7B,7639548,terra17ujjannrqnjpzwvshzzw43sxg27me2ne5x2fmx,0,160538881
657F83621122F1A9CEA0B5085B465798B1DB222E11A80D3D7D8C2D740184635D,7639413,terra1mj2q8tn03p5dq0xzad2hd2v3u234s2gj9vq5rp,25030743005,0
9821D78E279723E7EDA422A70D75F899F6C385E831FCBFDBBE48E748BFA2A001,7639412,terra1cyrhsr0kjckshae3735zhjqtk30d4a4pmjd9r6,0,714755733
EE674E0AAC8274D133EC45691F180B3D61904121AEA97DD249FEF1CFFCED3764,7639213,terra1qhmh68tw2ezmu5nvt5fzx0ctwkglfex4h895aq,0,128892944
73172CB291820FD8368234C7F90419F41992069B186BACEAD13A8DEC9BA50294,7639169,terra1xy5n4pxr8t2mdacpv082e5tw4xausky3mnck9l,0,248991410
4A0670DE9174972EBC27BC5CAAA8C941AADAE4C2FE8D0008499D3BC14EA3FD4B,7639167,terra1yju27dn6fk62axqemsj2l22uf3p56su82p3asx,0,6355693119
C55E125B053BBA4FD84826EF8094648DE32F9F007DDADEBB873BEF61352D2D13,7639151,terra1paetxgszz48vmksdly6cqy9yd7s04z7mlw2uev,0,324686366
A6F775DC427EC01289E63472E9BCF789CF930361B2E7EC6C40B64E6A21FBECC7,7639091,terra14my5e2pk00pwek9zks8y4uq22sfezw3u56c8xt,634941082,0
EE2A5E0D85702D3601403BC6FC6AE771E8FAD09F852F914FBED79FD7E9E4079B,7638939,terra15ct7vaadud8ss35a2005kljs5hzhvzd9n2we5x,0,2808696578
D72BC44B7B1713E356B7716ACAB044D2645D32BC2BD2409139902D3F65C270AA,7638571,terra1z9y07zdlltdxcgtuzgp0327g20fzesm08sxttg,0,6454558
C1D51D8BF9FC64A50C4458D08F97E6C11C2E8EDD6DC3426C4ADB0712AD9445AF,7638366,terra1d24auffssg4dy5dtv8pt72dpa42c2kru306zu9,0,297643092
5819FF658CE539CF95EC8729C374970C20D5C94B94C65A6666DEB8DD91C77D79,7638303,terra15ct7vaadud8ss35a2005kljs5hzhvzd9n2we5x,358986774,0
BCE0118415F454D30E9D3982B72F9C8C64AF70BD5FB7F7E3ACA73492BCBFC02C,7638250,terra1t9rk5qxns0etpjw6gch57q29504e2n4ymz90a5,0,1054001051
ADD9B78CB7BD5D86C0D4BAF3DD4969A28D8FDAE2CE915CF8C98475B5C0ED2922,7638192,terra1zxsrvp6smukmrufktvyg0gatnnxh3zffylfjmy,0,380689408
DFE9CBBF4FD8DBA1E53F8940D23F6FCD662B2A7B8C3ECF85253A1417A2CFEA30,7637834,terra17zwfvqcln3g2k2dldyq8glez0xndlwk6ympe05,0,930603996
D694F6032776D0D0E85184D428A40BA16F9B096FFF1A9477856EAB6D82EB9F94,7637795,terra1v7rvcxvdvpy7pm3ftt5aspfuc49lsq53lve99t,0,8342468403
FE761755CCD0A09FE4006ED377E155D8780080DC3080F3691048BBDA981F09B7,7637637,terra1me0k0lmuztuatndxvzrz3f9lmerkhpa8zd3qeq,4850121025,0
