amount,address
18473222, terra18zldv5d42up0l4m0kw2sh9vv2es69pmtmqzd50
0, terra18zlgvsmyp7ejkyt2zl6vh733l9gwdx0ch0wl4f
0, terra18zneqacmwuhde7ng8xw6jek0c6jnknd2xsnusl
0, terra18zue62efct0grfsz3jnjwxypj449ue34etpyct
18473222, terra18zw4er3j5xggspgfmyaghnhwqvvr7a3c6x7n8f
0, terra18zw74vcsewgytps9ernc3pcqfhfl9dqw98ymfk
69637, terra18zy83eaknq0j8cum47vp57mzlpz2tuq5ajnx0e
0, terra18zzw7nhyjf85vkz0gum78kz9wpmzq7xhekdf65
4, terra1900htx3v33prx57z5xj9fku5ge82s4qt9w5cnv
1023906, terra1902eqm5cgurx2rewxfgk2mf8nr27kq0z65efy9
0, terra1903xwaarkf09r0cvp0usnhe22nsxsdft05x085
53260941, terra1904pdzu388k05zsr5y9fxn4mp6jh20ut3n3y4v
819589720, terra19079afc283d94pnkey9avm7jv4ld5gjgkmqk6f
0, terra19083qttnf8kmfshs334rpsq7g6ewwys7rqq560
0, terra190a9h8kzv3d8e0dcqyf5knynlnptll8e0qtspx
0, terra190algrmdhd5we4puhmhuzed2ascfem4rsz74np
0, terra190c5vvq8cgrwpury8gltu38azprgy6j2m0xf97
0, terra190ctel06pkgy4k96t5m5rays5wv8y7ylka6lxj
0, terra190eanpuleadyxef8teps3l458wk074a2flq07j
0, terra190f7q8kxycpk9z46xa6e64enwwq7tz0pseau5k
0, terra190fpdjmttfjyjasg4nvy495kr5g55wrlwpcv9s
0, terra190fs5e3f5qssgmf3uc8ee4v4dskr2m97svjs98
0, terra190fvt86ylr807q5jdlx7vqg5mvgmukvkwkyfc7
29333, terra190gc359h5k4nemefs9vkf64hhj7qed02zfd67q
0, terra190ggr8ahpa2kf7xd7mmngg4qlrs5m75570tcp4
321381, terra190gm30u2pttnyxtasglkztt3cdrupk09asnas7
0, terra190gnyghep9j7vwaz06y0dxar3epe63323dzsju
0, terra190hj80ufpnuxlsudzkj63axfzemt2asukdngfm
1989681, terra190m08l5asf07w4ev8n82ghd3q50annt27j3ujx
874707085, terra190m89uwq5zjj55cqpqheqgr5tzq2f3h0n54kkl
0, terra190mqlgxvyhwrj42ysqhn8a4t5m3nc4dj9ew3pn
49937698, terra190np2glkw5lxf6ep9q933p2348xl4cpjnzqnyz
0, terra190pd3q28959f7g3vmgksen6k0mduh4jr6mfnjw
0, terra190r3rljpwtw7lcc22amjc7qev536856aa2gg33
0, terra190rfeqpppcg98jlcqrt7tdflnpz8klj8x3akq6
0, terra190sm68jc48smnw2lxlnr5myd8jrc0cdqzx5z9a
0, terra190sprv2yrfv03tj2szlra8fwy2c6ddz00zp4nw
0, terra190t00em9jkrazsp22kvhvp7kphtgdy9v2ck0ux
125098933, terra190tadq0tgu05rn6tl50l93y48mkyhnepyjyh0w
0, terra190tgy9psex7tvexl3y96h6jqapr2m2esee6t3q
277098337, terra190ux8rzcvw92v5h42ugmptnu22yv20090dwvwk
0, terra190wgzmdgmen537kng7rcfu27ez8utcrnfc6xpn
150000000, terra190x5pj7jzyc03z824vvuctezalvrcmez934sh6
5472, terra190x5yfpfk8ss3suprrs7txgluv9z84qspupws7
0, terra190xkgr070sjz04asahkrx6655w4tjnn2qfydgk
18473222, terra190zkl0wuvf5fcmx9mwt9va4nydm7a3f5x7he4q
0, terra19209fhc5wk2f8payv4qssj4uavnuqukl3874dg
0, terra19220vzlygdxal4cpjpjkzxurj67nv9h6yfku2u
9549864, terra192684g6pjd05fmtn64tdgj9acslpktvkhg8qm4
160436958, terra192795ae5wnzsgmmykkee5w58dxdczzmyxjeczj
0, terra1928du73x8ckqm3qcx94fqymfwudqlr8zsktcke
4584, terra1928rh5sncxztahswrjup09s09xxtpvkef8jzzg
0, terra1929ex2cnh5lnyja93mmh3veadwfuf33d0km67n
0, terra1929llygsewg9zw806dfq755uvvekd9dakjq236
0, terra192d3er9qdknhq42rq9gkuwlaahkge36g9lhac7
60000000, terra192dz3fvda7yrjumagykkm5lj6nslg7dqe9mw49
18473222, terra192e4rn2qe50grszslc64v6n35562kz82fazjew
1027738672, terra192gnja03tjnwjqc6qpr87fwcnldyg9f66r0qpa
46996361, terra192jgunvx9hp0kcu3k0m7cs7rypflww4wrmuhmz
13822085, terra192jtn39afgkmfk3y7k4ks3rxqyhu6wtp36xae6
18473222, terra192l0p66rmpxdaxtqxrvxlxnaa8gqlwc592wcqu
3912906, terra192nky0fv2fqmag3hszkm7q7fswx7jynxmrga3m
527720, terra192phk2l7zsl4n9kx6v6s8a0qmfqt5prdrzv2qw
0, terra192sc8jg4kpy9plzn65a3ssfypu8ejwz735vntw
0, terra192tdr4phs7z3lztz8n5yrmu0pwqwxq6rjwmsr3
0, terra192u7jx6humtnm9e65fgktk2thhgwzh7f08fedm
0, terra192vctvpnqle24yvs4sx3tdqhan8gwckgtju23d
0, terra192wrfunl4hhcq4muj2nq0wk23m5khgyc2609rw
0, terra192x3h5j94nny2vpqrrf2g4f3qxdvt4w77g0kr9
0, terra192xfm5hy996ttccsal35jvy6tga34t3zwwkvtw
23148884, terra192xzxk0775qxu9w4y8tqladgx3grxjnep9kae4
85621079, terra192y9lelx27kq49c3vvyh9mxxsgw6tzl4pjdkfe
0, terra192yhqc3689a8rr2k62ddhk7gjtqs3r3ta058hx
31404108, terra192yqc0q8qapsc6c2jdp23r20uem4c0pdye2f2u
9741176, terra192zgf42c378dartkvhg6tleuslgyprpr6wjrxs
0, terra19333a92p0u4agfz95tg79ara0h9qz84unfhfm7
0, terra1933w79yxjaremh9wztfd45pd9lazj6ncxswxd2
1734488240, terra1934lk2mphu229ze7sdww3aq50l883myw25mj8t
25704, terra1934rqjds0q7t8s6gwva4a2njztvwu3y0s75jw3
176626591, terra1935yt2j4ga42f79mcz30eqz6t950ckuq9g2e4j
0, terra1938hplwlz7y8jjtug5gl749x4md2q7a0mhtefu
0, terra19399hesex0e9hgfmu0y865gcwl4y85wnzlrhza
18473222, terra193ccmcr279ypk3c06xj6n3c6tywfghnrcqnjg7
177742, terra193d6aqdlmd777gempcpw4vng5tap7y45pf44wl
0, terra193da6ehrt7k8l33lmw6vwn6z0gehpcwtqnqe6f
0, terra193e3f293kfl2ydvs9jkl8uek48z082ec0wt67c
18473222, terra193el82552zjku4jghk93vynwlwwgsa80hg2z2p
0, terra193ezv7ne348wvwrpuuz0wq5d03f5wfwf9jfrmq
0, terra193faqfnlwy392exvwyuppgmr6cwt8q2vmg59fa
0, terra193g2upd5g85qfs76wqy4jjqw5q6ncvfuqz92g4
0, terra193g69nwwpk9cr7xesdafastrx2yq8d4vxxmn7j
0, terra193hv809rmtvx6tcr4awvx798xrdx5yzf0p6sym
0, terra193hztt08y073xsuc447f2tnhdhvkkl74mr6kv6
0, terra193jfrk3v39veyxau9fpl7tdtq32rt9ducauumn
0, terra193k8w6jw9umzzjpyzwfsss8h6lm5wggkmpgat9
0, terra193k9f389sx58hxrx0jw05y44r7zlxq4lsu6n7s
0, terra193kpu64del4k8j86ywgrlkg8l7ea0hthy90nrr
14317690, terra193lqng8688asy4t4w3jz6v8yzq4cve0vy6j3k0
0, terra193m647vcm3pa2djfdsh6v3ncnyklm5zcvqew0v
0, terra193mhwd5sx0a3exvz6kr5zh4cm2tltucljen3s5
0, terra193n8ntq83c7h5dpueve6qcw7kz057xwng7e459
0, terra193pth8dp0y7f37pxtmkn7vryv38lz0kkgcjsp6
18473222, terra193r35lffamp4mwmclujpymq8d3235trnujmkuu
0, terra193se0kmwv3ma25x97k4gcdm7x2xhkdgxqfuev7
0, terra193stezlzqu54nfcver4pdn5kvkepa77thva2sh
17451055, terra193u0g2hzrsshs5my0fhau50wzwxqhpujqxmlgk
0, terra193uc95trqgqz29u8snjrvfll3txqy30hlpna8q
0, terra193x3zsn743ndvz8w4jrxe4p7ueegu4nmy67g0a
0, terra1940edd3vd5y9qyn3whmy2f3cjhpmtsk0accc07
554930213, terra1940j5rv2lh3manvaqqeevs00gd0cl3nzqt2wx3
0, terra1943a8czgdsvxrlm0h4rqpeuhyc5jcshjzmdl78
0, terra1943us3d27gn5gkd25dfrqut9m00e4xh6j46z9c
0, terra19449c32xf7knu5skay2rk78tnhllqe6nylwhtm
18473222, terra19453cc946n4ke5t0873hdtmlazcryt5u8n6zp3
0, terra19467nr2avt0lyt5g9ymrt6agmqd76uzse5ad6l
304388, terra1949slshpa5xp7udhkehsex2ppxt0p0n8f6mpmv
165654760, terra194c4k47ylc07wyqlmmm74kmscuy9suhjkxcan5
0, terra194g6udjj9qyucvcxehzt08vrvvqtl43u3pq6a9
234366, terra194jgsyqf2fmdtm5c4gustvxp0we0l8cehw4hpw
410013, terra194lvw609qpkvm3937kfzmeekdrle3gpaz9adeh
0, terra194nxv2tkm6vr8hus4t2m7rlj56muf0gtxzvfmz
0, terra194pc585zpm0ldmaekkfxxkdp9luuvpehr9afqh
0, terra194pcnuegq3q7py7eftjyemcnn3p9raaan996fu
0, terra194q6lc3vxk57qkg3tvrvuckndrydn34u7ld84m
0, terra194qzjh6ed9ehv3m3llgs5gt4trfuzjtpc5dm9a
1314922297, terra194s5mk5qyw4qxwmx867vs3jrg6kt246agnwwz2
97615660, terra194t5v7udplvgmwu5ft92k635zzc0jk37d2l7ku
0, terra194t8xtndtz7azgzqhhnw255c39tpzypnmmdm0g
69915130, terra194tg2ljfgxjjafm8922qrzkgan5lgqzknwfskd
0, terra194ua259tzzkhrxnkr74fmdjy9hkk0qm0n8hrvc
10000000, terra194uznv0zeus0qpe6qwkq4v96c63mhg4qq036nm
437082230, terra194w4jkzmz89mdyxclzjmf2j4jdhwnp0awwprgz
0, terra194wzzq3fc7tv8jl7k79gzypszrffpa5zyve8kz
69645, terra194yue27xvku6dlw7c55vm2gp6t5qsrn8slhknk
122358488, terra194z0p7xwlz5js7ye90e6fvwa0dufn0scu7c0hy
0, terra194zk0202hq3vn88yflq2jvc8yx6pccxtm55dgx
0, terra19509ydp0nmaym40rwhq8t9zrv8qzd8cg5fedlh
473222, terra1950ctdcclr9rxg68rpy8cs22486k59ew0573qe
0, terra1952zscejxluwcp0uschkksm4vlzxkmjvpv9vgr
0, terra195405ffucyljpqpvgz3mdsrlwx93qlzkvr9z87
0, terra19546h08r7yklgcy7nrlrl6ghg96sk948hlmwqr
738929, terra19553a4pcraw4slycyaug35jq454pqyxt8d0av0
0, terra195572gwu62vzw7aaxpm3vnq5qke02y0kd4zl2v
0, terra1955xhedezpcqleva0k0yyyvt6clkpf82k85pwz
0, terra19565r0l3nhvjtzj9k0wnfxyeg9lkwm74p2qf4y
0, terra1957ku9c878pyfcxxv4qmxugznsndk73ffarc7y
36165137, terra19587nzq2mdl58pggkrs8lyuwe3vu65rwypuv2d
18473222, terra19595jurg0deq8htee6hrvhmg0s8x707rxsk2ns
27977962, terra1959dthtmnc8j2gs40tw9j7rq6z4tfvcv2atxqf
194711871613, terra1959ud9g66pzf9p0tzhvwek0at9mc3x4j0z5urg
0, terra1959xf534g3epkmpdfv6prhrg38tc993ee7u70f
0, terra195ex237v3vk25a444mgp84ew0uzv4ajl960qtl
0, terra195glqwgurk3k4jhdv5kac2r9g0ra227xycxdnk
504761789, terra195gskmyuf34uufdycqlrh8wfkt4s4yw8pea8fq
5240560, terra195j5zxmvmtyr46s90u3g43wzwm7dq0nr8u3lw2
11331, terra195jqehwjwnrkzld595gvj4mjk3d778mwrj7zu6
0, terra195jqzjg685mksuetn8z3g35yrcr73rw5cttsg5
0, terra195kq9kwqj43tnr8p2unmznrfzr877zsaj7cnhj
0, terra195l4l3t3w399jsjrlkhuc2fey62d2luqru5p09
35475207, terra195n85zjws3qrteapvuk0883ctxrhxhppnx8hlx
6963, terra195psnr5ddg3csa2wu0rgy933rsa8l9g5r9ne3d
0, terra195pvsuu9jxydewr2we774snp7quv2zqlee843u
273605132, terra195px0paua8rxfj739tadtal462gjv93s8vacky
9466, terra195q8qn3akd2x86c5efadd8r5wxcxl347tm6k6x
0, terra195rqujedt4xghlwru25fleqf3djveggsv5xk8w
389070891, terra195s3mz4d2zv9gjlluq8cf0arerqlg5u4k4hfe4
28439289703, terra195u4lgfjs8j85rjkm8m0sdd3cc4clschym4ym3
6965, terra195w7v48hgy9950hhx0vrt4f8v806tr43t3tf07
23328371, terra195x28axdfs8c4xg4xcdg6pd09mvlwwln29cl2s
0, terra195xgslslselt0p22vfjw4w33uq0wjay6z02j06
782341419, terra195yvn3v89sc6nnm5yvfrzhynhfea42sjfnjsl9
0, terra195z09gkvplfhtymhpu3s4cjgkp54adhpyfwggz
0, terra195znwqvqerp48qqefvuhw7ss2p6vcrxprly9w5
114177189, terra1960kuf3z8m3am8y9ywa9zp62kdns4vhp068a5d
21127819, terra1967rqh2ykyuhfjak2tmn3ujqzv704f0jahfqhg
3648, terra196898rwsnr9tqzxxm3vmyktq55cq0xx3asxxcs
0, terra19696mxpgalru4hlv88gxmxhn7wz7ye6a9c69ae
11326, terra19697ygfkefks45dp7295es3zsh9zyv94dnzvy9
58870374, terra196ch9zfqvytqcyl382vkhrudljsyumly5x0kup
0, terra196fh047868d0scyr7fkk5xxjv8s2xx9dms4lkq
0, terra196fllqct2jhhugglxyzh9ppyjz8jtqzj2nm9pt
0, terra196fxp2qfmyaa8y8fhr6wa99payk6d4vk2h59qe
0, terra196hcfneeuf7sey632xfgfjsvv6vgqu8zed2kph
0, terra196hg66lfcrea29g5te99t7uj4cve53eserrnyn
0, terra196jumgc94cn88w2x75262eahryx76as0fq8drc
0, terra196mj3dpq6umxspd5529wyfq3g58nwg74vgjs96
0, terra196mrfqaknvumtg2vyz2e2k4j6ycruar6l5f2mh
34281626, terra196nj6qqqnr5tf9kvx0mwfjq4vyztd95zz8mgkg
0, terra196rll6t2lqnzgvkfp2rjpqw7wtdmasrg3nq6m5
29836486, terra196s0gwz77yaskxyq8ghr03ncg9t50zl57ntrlf
76622, terra196t602dljhxqdaj46kmtcyr23fth2trw58rawv
0, terra196tgpwxqukj97e8zawdmvqynq4z6xzm43t5m0y
0, terra196tgx03whvfdc0huvtvxj30jsml4emy9kp9438
0, terra196u6537us72q65a34sdez905v966et5nkea7l4
0, terra196u78zw2aey6k6qlgcdj3v2ww9s8skwqnksg2g
6968, terra196wndpyw3zzfv7kmjm5sr45eqhrf7vcpmqmqf6
0, terra196xn2q9qu94w7fyjq9uccfn082h3vfx943gmav
20798478, terra196xqf7u9t25c2gfruxpmnww0g32fcxktl2vhe8
6779, terra196yfdddgxye7sytg8svpt3pcm6lwhesgyp5s37
40397, terra196yyceu8ssv8da6duu6zgh0yyazs3stfc7dtew
0, terra19748s9uq42q8x9mwdlf8ejgzmuk9xc747g6ymq
1788, terra19758ajs8f9sa8y5q4vll99k2ej3udwtd9al4nr
18473222, terra1975pvvt3zq77df35ysv8jxsg9q9tq55ja5rx97
0, terra197642ppcvx0w662vmt92lq699lhxqcgtc6x7c4
0, terra1976ah9msdh7ky0mg40vfvsnjycf7l82druwd34
0, terra1976y6ncmg0x90xlp7h0wn66m6taw55a5suvpfc
0, terra19770p7rrnvxdpx02lcnqpmc4qexyr56ad5sr7u
0, terra1977da3fnlh37qc38jt2232847spkjqtlkg5kn7
5455814, terra1979hdu9jdgccm23s0j7syfc5afvd8emqmwyejr
0, terra197a7ju2g70fdltvphm70uzjpzwcfhun9cxzjjq
7139, terra197aag8k0p2uj2clamvqqucn4n87xns6dhm6dcr
57109253, terra197cgh87760s4sjkv0l6kd3qptyr5xaap8n0eh9
0, terra197dcxqxzy79aejnz00df7u5jn9ecs0uwqh0vux
318554, terra197ea7u5j3k6zgqklxzprk90nz3eqgqt688mkqs
0, terra197g6plfvcjghhl4ashqnkqts3qgm5mxp4v529x
2075266363, terra197hvgcpt0uwadpfeddvh8evjk0cj4qca09u2n7
0, terra197ljr43zglgztlq97rqxlkcdjfym6dfjv0qh6t
0, terra197py8f0zk5vp2fmve4fkwqwjv7v3gjcrqdv524
3694644501, terra197q58ljsh5p3j0j44ctkuy2q63p9cz22tqdqj3
457822961, terra197q7vy6jcx5gqj43n2kv9t7zgl3lys5542gjed
0, terra197rrasa42sq6hcg5r9tx5rfrehx43r9yzhev0h
10849, terra197srm2zqlh4j4p250f336cgt8u9m92y9ll4su2
18473222, terra197upe6gx7yz05qnaxkmxved7zegudecedp8nad
1213434, terra197xf7nk8wru5yd0gf4a3kuh6gesrzvqwf4ngw5
0, terra197ye6uwg3pkzvunuel6x3cm292cv03wex7v6l8
18473222, terra197z036ekqtjxfgk75r6pl3ys9hzclljl7rl8wl
0, terra198096t86wvyg3f9fvfceqsuljh5czfd27vjtm7
0, terra1980q3dwak8e3l2rcuxu8u5vdyzmyn0q5x2s736
164923811, terra198424gk73cdywsp596rx5guzngd2hx5s3m76ka
287750000000000, terra1985l6pp99gqef9mhn24pmd0wrevn0awpg3crn3
0, terra1986pxg4k570xtc68n07567mfkvjh42zsvmejyr
0, terra1987cl3mhvwnm8dw942372eg83s8vls8qtesm79
1685653146, terra1987um7vd8dmyqma9hle5r9rjfwpljnk7ahcm7z
68325540, terra1987x0scne3n87fjqtjnq2u7cv0c7cdgwwk72gl
0, terra198a0dzfa2l0yg2ny9cf8japj2n0pyjf2z3ne03
0, terra198cdxsfz0twf7er79cuuwayl93gwugqkcler3g
0, terra198cgz6hl45zrkqjw8kych3x8eganvg2rj9x5ju
0, terra198du537gxkt43kqjvvyvjjf33gmdn299ryn5fp
0, terra198ejlfn94zxmar8l9pkl2j2sn23ejlsq0z08na
0, terra198enm8entq4v5yqq347w0xdlc6ttdtngva33aj
4158654, terra198frdsqnzr7g0yq5mspjmuk6gjlqelskdegddu
390124530, terra198hkqdz90thdg4wdgwvch9hr7tvcuum5rn30jr
18473222, terra198jt43zuy2hktdn0ljp7slzl6e76kwalszrc8a
0, terra198jzvnmgdhyzvdkhspxlwmmzclcl8gdtef80n3
18473222, terra198l88uqtdv3m078x27qdktdgkxrfym7fmscqpy
0, terra198mp29xktm4mc55xc4y67sa4x62z0p56v7v9c5
22523682, terra198mpxe7dz9uwg955rvvefy3vvrgdu8a5hhz2dv
280729618, terra198qyzu952ck5l87jrf620xa53stt9te4qqvpxm
236733764, terra198rn89hwg0enkkvl39l43l4rkj8wyzmzn7sg2h
831289039, terra198rsvzp6c0qnvufw2ttp5544d2cya895sfk4k7
0, terra198s2kd3durxq43cwa3plhzp4m7sjn9qffxvp6g
8323355, terra198wu65eqr3xgut435cft06nlzfgr3jjwurvxhe
0, terra198xjk4vhmgujyakhdr6kmhl4why2u4dm9wcfql
0, terra198xlc2sawgufdmeqvt2pwqjydeseh52ragfwu4
0, terra1990e6944k5rpa9hz6x8vwcqa02ad6e036qmrsd
18473222, terra1990uc5cu6t3vcpn3x05sw8t90vn03patpsr3fr
19027419, terra1990uts028pxedwakldlzyg6l0sff9cs6ps7xsg
0, terra1992f89mqpjcznufv8hx6xaqeadxpxn0aeyslvw
38793767, terra1992sdaa6kue4n36y53shpv7pn9pdee3wehuwy3
0, terra19933xdeduvczvl9vkecc5zmkk92qm9w9cel99d
0, terra1994g6qsqxk97krwk74murw4k46nqccwlcf95es
495754891, terra1994h98eg37gjgmpajjyuwpc79qe6l52azlys06
0, terra1995q0rlgw42p3jdsrmlxml953t6as520eudkwq
62134482, terra19967h3ksk8uk8p3dpx3c0xu9yn3p6ay2p0sz92
2817634016, terra1996t2fft3keamct4qemjqnkxfdu4ukh3tree56
877206225, terra1996u00wdwjdeuwft9v75x33c5qgz7x6gxlm5et
0, terra1997dswkl2t3tpmqxhat52cyyz9ssw8pamgq4mr
16509754, terra1997kq5t34jdm72ryfftc5rx0rd0pk2zrrtuqf9
20391873, terra1997zzvdml5a4dvp5mtz3y44cjthws8lxvtfpjm
18473222, terra1999t3k6acpg439vnry6j8tczh2gjd0vzyzhwmv
81187718, terra199c3alstnwsf625tqtxulc6ysznmd85ccar4qc
19861823, terra199d0nwflgquh7z8ckvv3xcduekzjknkj3xw8vc
9402097, terra199dgwa2nv9z9znkwp4scpqvh6xzlq8ga852t37
208915, terra199dymy9l64wmk2q6up05t97yds02575csdghf5
0, terra199fv5xyplcwvvhtqwn3p6knvf2sta38a462g0z
0, terra199fwl009ka2hv06gjafrdsqm4e66qdu3pfhqnz
24254018, terra199fwngmgj0xa4fq9vj8wdrffk2xuu9apc5re66
0, terra199grqf7u63r8hp3qda5sx6u6r84tev3eqg8m07
0, terra199j4jchsfs4hcwz3fu3x730cjwfw937hxydqa5
0, terra199jkuyrvuaf7qtrtvnz2aty9068qrmx4kxyeml
24709413, terra199ml22mlfcakr5uct9rnlr4eumnqjm2tv6x5qu
0, terra199n7u67lq7z4557uu8fknp8jzvze98chftzw2h
0, terra199pwxes0m99ja825tjkjahdux29rjeqkn3g36y
0, terra199qfp38fayvapah5gef44lgc2azawf5cxjg5le
0, terra199rd5ggmdmdh4a0nn2eznmj2hd03j3p2szy4nx
0, terra199sh5tuty4sjwhs93epxjq8qw9mhhwnn3ntpt3
0, terra199u94cuq6x6r4cdr87sp7qf78ekn4r3kchkrpx
54604153, terra199up46lqkczjfrxjrt4ztdcktcnn2hv8y5zw90
29836486, terra199wkh3xktcdgp7um8qltesz0ux9wdk9zl7nx3l
0, terra199wml65w3s9dw88q3yydg7n564cjz3hh9ly3q9
0, terra199x8796gf7t99ymnma4pactlnssuu64ek8udrl
0, terra199zmtr94tjqr3qzze82cg0t3csav4qvw6mmu00
18473222, terra19a050wy0j4ll8l0dauz6eexx5ev60akvr4mhyt
0, terra19a23h3677sxkek2fqtdzdhe852xe86tum6047k
0, terra19a3wttf7wxye626fsxyqk54264t3h02awxfrcy
560530771, terra19a44qfc60nh4p0ekfvuxefezdgfprfwwhn2yuc
0, terra19a6lufztdqtagt8c738rfw6ytqjaqzl49k6ukd
1515452, terra19aejn2nmug240ezkqueg5ekdfftc3xule6u24s
0, terra19afgrt5c5xxphcx08p7qnvc4v764n07w46vwt7
34083073, terra19ag9uluzcfyqs2h4777w0a82wgus36cqqknqns
136215753, terra19agfrsruzvmhyfj0wx4y73rvfzjfscsmq6a7qf
18473222, terra19agr7cjrqkyal46wlz4fdanrq8gfadum0u3yx3
2056393, terra19ah80hgk6luxz4c8eyv206q0k8marz8jdwpy7g
0, terra19aht2sgzuvz3dylrrps7knu95h9u9mrtrpnltn
0, terra19al72m5mz6utuqag8nel26x4rp4av3e8httur3
0, terra19al732zfvp0dz9rtc60jpwunckr7ltmcduvz9j
29411031, terra19alhg9mfcy0fc658qv26y7kxyjwl88h32v44c4
184732, terra19alj7r5lqc42vuuaqvfg9s8falur59xmhej40f
0, terra19am6mtnr26ee3rxqrt95rpxay9zmz6zh9hkfxj
0, terra19an7gjjuzk8cmxq552haj6mchm2kf4wdch39vl
18473222, terra19anh08aggavj760c4hn2h4f6ualv0087q4uaru
0, terra19anw5esngkexjrzk2pyth7kepupuz949tlx39k
0, terra19ap7rly70cuvty0myft6e6rz8v7g9k5uw45zkk
0, terra19aq02lzpq7mwkywm2nl97nwsg8le8t3w87k99a
0, terra19aq7rlvxa2zw3k5kk8agpqx8wzrjd25nxuazkp
0, terra19as79us0cl2yrv70lzy3vv8lqeg8e0zfy8630t
18473222, terra19axjfydxu592gk2zrnenlrta5w2gnqu2pa20mr
0, terra19aymr0qj9xxdjtwjfpersyhmd00hl90ap443xc
0, terra19azgf59dxzpdq40m7002dsy6y43730hs89kamq
0, terra19c02ateswv8p5ddzexr42a2lyfr6qkd5fns82q
0, terra19c04ky4kwdwyks0xr20dfq23z3cgcdazqqjd3t
18473222, terra19c39x4yg0eqwn7jfhud33q703ku7vlhv6l9wcs
111435700, terra19c3m0t5lxcs8wnkdujxxj3zqqkjqyyrjmmvh47
31589210, terra19c5kapuj6dwe6uqqfzxzrl9pcvh365e0r3vnss
0, terra19c6qkeqxycaavqzyherz70yvnvvs0kfc6em7yv
277425340, terra19c7uhpn36a3umhnja6u00mhue4t4g0vuyadyun
0, terra19c805z3c9sse7whpul9xy5hgr0m40lgd26t3m4
203082, terra19c8gnvnsxu3mgsyrnu4h66uh5d7zg8nf2ne70x
572790875, terra19c8xtqvqc7sw4datmgakgjpmnnlymmm7dmftts
71578749, terra19cc5vd959zdwnpxqmadyednqqdslh4ptvzmzl5
3025639168, terra19cd4mk2ytpvuk42y7sq75mwl9prvtg06ex0069
608327, terra19cd536dr32zlsm6lgx0ev9gfkw46p0muez0qaa
0, terra19cdzm7rlqj3hq3men53ear0mztwsfhh8nv27sm
383126, terra19cesuh03942luknpjq67lxq8mtkluyqhmgj9tv
1000000, terra19cfyehjwsq83kng9f2sw95r2sedyxjx5rxllqy
9918333, terra19cj7gc9a80s390wmq0t69sdq0x48mdwq7u62pp
0, terra19cje5fex5083mu4xs8r3c40tct5rkq68rgxck0
0, terra19cjnd4kc2fhmuugm8jsg6en4xeus8h2xs8lp04
171649, terra19cm8h4ffy44sj7sflwupxlnu80jrclxmcmcagm
0, terra19cmdy4sqsvlv5vmpxl8hqng0q2gyg3p7lkvk75
62863861, terra19cmgdlh2drcn3c3tvschvl6fqqxyqx20xhwr4h
18473222, terra19cmwne54wjshkkp40qgp43legdam7dleazu2xk
0, terra19cn66zvpq6nlgajlp5ky5d4g2q8k35k4qgt8z7
0, terra19cpl78n8su0f5nthhn4fhrwfq6hy79n2sqj43u
0, terra19cpml3rh25u72a9cec9yle0yfemc0ul7zcgg5h
0, terra19cqkxu69rm4sq6h94cwvkw68nvxzjc9835hamh
45259395, terra19csagmed0d28v84w92nfjr222vrra9rszty3wt
877385153, terra19csaxnzvv6zvfm73nmvpe93447ne0kzu0g3vuj
6910, terra19csyytrrmmryce3veh07np202zk7y2kf22f9wt
6759375, terra19ct2yqlng7tug6dtqgfv8vjjqd7p2lmysnwhe5
0, terra19ctx5evytphdw0hcyur99xzy9gkh5803l0p8ew
189067890, terra19cvkuph95weg77dzqwtdz995hulghqhuke2gut
0, terra19cxehypefgvsnf2eq0e60zlznqk35fdhdjkq3w
18473222, terra19cyhpntv0t5h5x8yuk0rpasurfzdu9vdeklxw8
18473222, terra19cytf9ltdtev6yearw0498kzyk3kc4xn2fjznc
0, terra19czq065mfp74ng4t9mqtprgfj3ja42aveqtuv9
0, terra19d0e7fpj9uklawh8khvutwk6qtfhlfznw00dm4
18491562, terra19d2p34s8plk4nps52qnfpggumg89nyr52m3gqv
0, terra19d36hls9t3gyj57z4k8j0tv34pz88jxe3hlej4
18473222, terra19d3q449pahdadtsdj0chyxd2z8qkwtszacl2z8
0, terra19d42hlyx2jft23eh50t0uce2qjnr2pw888egtq
74704246, terra19d5fkk94unn3f6m3q4cpqzn34n9svszx3tjvuc
0, terra19d5n7377rsxqqs9z3q65j94qm0dd3afayaze93
0, terra19d60cl46t30sngfuq7sgwxaey9lhs95kqn8dg0
0, terra19d66rjg7xmwt9sdy8wukh9p84qj66sgd5psc4z
17047226, terra19d7arsd6ydgkwmz4796lcn86x8r626q02m2jqx
0, terra19d7rwl0j26vgw6tuu5mamyhj0h0jtlqq8xkhpu
0, terra19d7szzurpz8zhguxgz56c2fgptewzgdp4yl6qv
2093136494, terra19d9afewsu4ngyjd0fezlyw8cxx3ghe4543xe7n
239223439, terra19das62hdng8c9yhjy8jxvuyyay4vu5pwu0kzvd
7620292, terra19daunnkndfn2twx4ued2gzp4xan68mea8lx8jd
0, terra19derrez3v84cgmkhju9fkze5kkpkg0rqt0y0n4
0, terra19detjnm6cgygjjgd940hkfmtwx9w28tq4g09gz
217097831, terra19dfapsc974pju02v40cs96rr8uffxwmzkpetzk
0, terra19djvxgpdhkaw3fu9zlpcjclku2lksh08vree93
0, terra19dk7pm60mz98zh74rwuyfgcxmmrwyqgkuc229v
0, terra19dpaawj3fez8wwtnszen67avveyehsecuh44zl
